"","Country.Region","Date","Confirmed","Deaths","Recovered","Rank"
"9221","Uganda",2020-04-22,63,0,45,146
"9222","Uganda",2020-04-23,74,0,46,146
"9223","Uganda",2020-04-24,75,0,46,146
"9224","Uganda",2020-04-25,75,0,46,146
"9225","Uganda",2020-04-26,79,0,46,146
"9226","Uganda",2020-04-27,79,0,47,146
"9227","Uganda",2020-04-28,79,0,52,146
"9228","Uganda",2020-04-29,81,0,52,146
"9229","Uganda",2020-04-30,83,0,52,146
"9230","Uganda",2020-05-01,85,0,52,146
"9231","Guyana",2020-03-12,1,1,0,147
"9232","Guyana",2020-03-13,1,1,0,147
"9233","Guyana",2020-03-14,1,1,0,147
"9234","Guyana",2020-03-15,4,1,0,147
"9235","Guyana",2020-03-16,4,1,0,147
"9236","Guyana",2020-03-17,7,1,0,147
"9237","Guyana",2020-03-18,7,1,0,147
"9238","Guyana",2020-03-19,7,1,0,147
"9239","Guyana",2020-03-20,7,1,0,147
"9240","Guyana",2020-03-21,7,1,0,147
"9241","Guyana",2020-03-22,18,1,0,147
"9242","Guyana",2020-03-23,20,1,0,147
"9243","Guyana",2020-03-24,5,1,0,147
"9244","Guyana",2020-03-25,5,1,0,147
"9245","Guyana",2020-03-26,5,1,0,147
"9246","Guyana",2020-03-27,5,1,0,147
"9247","Guyana",2020-03-28,8,1,0,147
"9248","Guyana",2020-03-29,8,1,0,147
"9249","Guyana",2020-03-30,8,1,0,147
"9250","Guyana",2020-03-31,12,2,0,147
"9251","Guyana",2020-04-01,19,2,0,147
"9252","Guyana",2020-04-02,19,4,0,147
"9253","Guyana",2020-04-03,23,4,0,147
"9254","Guyana",2020-04-04,23,4,0,147
"9255","Guyana",2020-04-05,24,4,0,147
"9256","Guyana",2020-04-06,31,4,8,147
"9257","Guyana",2020-04-07,33,5,8,147
"9258","Guyana",2020-04-08,37,6,8,147
"9259","Guyana",2020-04-09,37,6,8,147
"9260","Guyana",2020-04-10,37,6,8,147
"9261","Guyana",2020-04-11,45,6,8,147
"9262","Guyana",2020-04-12,45,6,8,147
"9263","Guyana",2020-04-13,45,6,8,147
"9264","Guyana",2020-04-14,47,6,8,147
"9265","Guyana",2020-04-15,55,6,8,147
"9266","Guyana",2020-04-16,55,6,8,147
"9267","Guyana",2020-04-17,63,6,9,147
"9268","Guyana",2020-04-18,63,6,9,147
"9269","Guyana",2020-04-19,65,7,9,147
"9270","Guyana",2020-04-20,65,7,9,147
"9271","Guyana",2020-04-21,66,7,9,147
"9272","Guyana",2020-04-22,67,7,9,147
"9273","Guyana",2020-04-23,70,7,9,147
"9274","Guyana",2020-04-24,73,7,12,147
"9275","Guyana",2020-04-25,73,7,12,147
"9276","Guyana",2020-04-26,74,8,12,147
"9277","Guyana",2020-04-27,74,8,15,147
"9278","Guyana",2020-04-28,74,8,15,147
"9279","Guyana",2020-04-29,78,8,18,147
"9280","Guyana",2020-04-30,82,9,22,147
"9281","Guyana",2020-05-01,82,9,22,147
"9282","Liechtenstein",2020-03-04,1,0,0,148
"9283","Liechtenstein",2020-03-05,1,0,0,148
"9284","Liechtenstein",2020-03-06,1,0,0,148
"9285","Liechtenstein",2020-03-07,1,0,0,148
"9286","Liechtenstein",2020-03-08,1,0,0,148
"9287","Liechtenstein",2020-03-09,1,0,0,148
"9288","Liechtenstein",2020-03-10,1,0,0,148
"9289","Liechtenstein",2020-03-11,1,0,0,148
"9290","Liechtenstein",2020-03-12,1,0,0,148
"9291","Liechtenstein",2020-03-13,1,0,0,148
"9292","Liechtenstein",2020-03-14,4,0,0,148
"9293","Liechtenstein",2020-03-15,4,0,0,148
"9294","Liechtenstein",2020-03-16,4,0,0,148
"9295","Liechtenstein",2020-03-17,7,0,0,148
"9296","Liechtenstein",2020-03-18,28,0,0,148
"9297","Liechtenstein",2020-03-19,28,0,0,148
"9298","Liechtenstein",2020-03-20,28,0,0,148
"9299","Liechtenstein",2020-03-21,37,0,0,148
"9300","Liechtenstein",2020-03-22,37,0,0,148
"9301","Liechtenstein",2020-03-23,51,0,0,148
"9302","Liechtenstein",2020-03-24,51,0,0,148
"9303","Liechtenstein",2020-03-25,51,0,0,148
"9304","Liechtenstein",2020-03-26,56,0,0,148
"9305","Liechtenstein",2020-03-27,56,0,0,148
"9306","Liechtenstein",2020-03-28,56,0,0,148
"9307","Liechtenstein",2020-03-29,56,0,0,148
"9308","Liechtenstein",2020-03-30,62,0,0,148
"9309","Liechtenstein",2020-03-31,68,0,0,148
"9310","Liechtenstein",2020-04-01,68,0,0,148
"9311","Liechtenstein",2020-04-02,75,0,0,148
"9312","Liechtenstein",2020-04-03,75,0,0,148
"9313","Liechtenstein",2020-04-04,77,1,0,148
"9314","Liechtenstein",2020-04-05,77,1,0,148
"9315","Liechtenstein",2020-04-06,77,1,55,148
"9316","Liechtenstein",2020-04-07,78,1,55,148
"9317","Liechtenstein",2020-04-08,78,1,55,148
"9318","Liechtenstein",2020-04-09,78,1,55,148
"9319","Liechtenstein",2020-04-10,79,1,55,148
"9320","Liechtenstein",2020-04-11,79,1,55,148
"9321","Liechtenstein",2020-04-12,79,1,55,148
"9322","Liechtenstein",2020-04-13,79,1,55,148
"9323","Liechtenstein",2020-04-14,79,1,55,148
"9324","Liechtenstein",2020-04-15,79,1,55,148
"9325","Liechtenstein",2020-04-16,79,1,55,148
"9326","Liechtenstein",2020-04-17,79,1,55,148
"9327","Liechtenstein",2020-04-18,79,1,55,148
"9328","Liechtenstein",2020-04-19,81,1,55,148
"9329","Liechtenstein",2020-04-20,81,1,55,148
"9330","Liechtenstein",2020-04-21,81,1,55,148
"9331","Liechtenstein",2020-04-22,81,1,55,148
"9332","Liechtenstein",2020-04-23,81,1,55,148
"9333","Liechtenstein",2020-04-24,81,1,55,148
"9334","Liechtenstein",2020-04-25,81,1,55,148
"9335","Liechtenstein",2020-04-26,82,1,55,148
"9336","Liechtenstein",2020-04-27,82,1,55,148
"9337","Liechtenstein",2020-04-28,82,1,55,148
"9338","Liechtenstein",2020-04-29,82,1,55,148
"9339","Liechtenstein",2020-04-30,82,1,55,148
"9340","Liechtenstein",2020-05-01,82,1,55,148
"9341","Bahamas",2020-03-22,4,0,0,149
"9342","Bahamas",2020-03-23,4,0,0,149
"9343","Bahamas",2020-03-24,5,0,1,149
"9344","Bahamas",2020-03-25,5,0,1,149
"9345","Bahamas",2020-03-26,9,0,1,149
"9346","Bahamas",2020-03-27,10,0,1,149
"9347","Bahamas",2020-03-28,10,0,1,149
"9348","Bahamas",2020-03-29,11,0,1,149
"9349","Bahamas",2020-03-30,14,0,1,149
"9350","Bahamas",2020-03-31,14,0,1,149
"9351","Bahamas",2020-04-01,21,1,1,149
"9352","Bahamas",2020-04-02,24,1,1,149
"9353","Bahamas",2020-04-03,24,1,1,149
"9354","Bahamas",2020-04-04,28,4,0,149
"9355","Bahamas",2020-04-05,28,4,0,149
"9356","Bahamas",2020-04-06,29,5,4,149
"9357","Bahamas",2020-04-07,33,6,5,149
"9358","Bahamas",2020-04-08,40,7,5,149
"9359","Bahamas",2020-04-09,41,8,5,149
"9360","Bahamas",2020-04-10,42,8,5,149
"9361","Bahamas",2020-04-11,46,8,5,149
"9362","Bahamas",2020-04-12,46,8,5,149
"9363","Bahamas",2020-04-13,47,8,6,149
"9364","Bahamas",2020-04-14,49,8,6,149
"9365","Bahamas",2020-04-15,49,8,6,149
"9366","Bahamas",2020-04-16,53,8,6,149
"9367","Bahamas",2020-04-17,54,9,6,149
"9368","Bahamas",2020-04-18,55,9,10,149
"9369","Bahamas",2020-04-19,55,9,10,149
"9370","Bahamas",2020-04-20,60,9,11,149
"9371","Bahamas",2020-04-21,65,9,12,149
"9372","Bahamas",2020-04-22,65,9,12,149
"9373","Bahamas",2020-04-23,72,11,14,149
"9374","Bahamas",2020-04-24,73,11,15,149
"9375","Bahamas",2020-04-25,78,11,15,149
"9376","Bahamas",2020-04-26,80,11,22,149
"9377","Bahamas",2020-04-27,80,11,22,149
"9378","Bahamas",2020-04-28,80,11,23,149
"9379","Bahamas",2020-04-29,80,11,23,149
"9380","Bahamas",2020-04-30,81,11,25,149
"9381","Bahamas",2020-05-01,81,11,24,149
"9382","Barbados",2020-03-17,2,0,0,150
"9383","Barbados",2020-03-18,2,0,0,150
"9384","Barbados",2020-03-19,5,0,0,150
"9385","Barbados",2020-03-20,5,0,0,150
"9386","Barbados",2020-03-21,6,0,0,150
"9387","Barbados",2020-03-22,14,0,0,150
"9388","Barbados",2020-03-23,17,0,0,150
"9389","Barbados",2020-03-24,18,0,0,150
"9390","Barbados",2020-03-25,18,0,0,150
"9391","Barbados",2020-03-26,18,0,0,150
"9392","Barbados",2020-03-27,24,0,0,150
"9393","Barbados",2020-03-28,26,0,0,150
"9394","Barbados",2020-03-29,33,0,0,150
"9395","Barbados",2020-03-30,33,0,0,150
"9396","Barbados",2020-03-31,34,0,0,150
"9397","Barbados",2020-04-01,34,0,0,150
"9398","Barbados",2020-04-02,46,0,0,150
"9399","Barbados",2020-04-03,51,0,0,150
"9400","Barbados",2020-04-04,52,0,0,150
"9401","Barbados",2020-04-05,56,1,6,150
"9402","Barbados",2020-04-06,60,2,6,150
"9403","Barbados",2020-04-07,63,3,6,150
"9404","Barbados",2020-04-08,63,3,8,150
"9405","Barbados",2020-04-09,66,3,11,150
"9406","Barbados",2020-04-10,67,4,11,150
"9407","Barbados",2020-04-11,68,4,11,150
"9408","Barbados",2020-04-12,71,4,11,150
"9409","Barbados",2020-04-13,72,4,13,150
"9410","Barbados",2020-04-14,72,4,13,150
"9411","Barbados",2020-04-15,73,5,15,150
"9412","Barbados",2020-04-16,75,5,15,150
"9413","Barbados",2020-04-17,75,5,15,150
"9414","Barbados",2020-04-18,75,5,17,150
"9415","Barbados",2020-04-19,75,5,17,150
"9416","Barbados",2020-04-20,75,5,19,150
"9417","Barbados",2020-04-21,75,5,25,150
"9418","Barbados",2020-04-22,75,5,25,150
"9419","Barbados",2020-04-23,76,6,30,150
"9420","Barbados",2020-04-24,77,6,31,150
"9421","Barbados",2020-04-25,79,6,31,150
"9422","Barbados",2020-04-26,79,6,39,150
"9423","Barbados",2020-04-27,80,6,39,150
"9424","Barbados",2020-04-28,80,6,39,150
"9425","Barbados",2020-04-29,80,7,39,150
"9426","Barbados",2020-04-30,81,7,39,150
"9427","Barbados",2020-05-01,81,7,39,150
"9428","Mozambique",2020-03-22,1,0,0,151
"9429","Mozambique",2020-03-23,1,0,0,151
"9430","Mozambique",2020-03-24,3,0,0,151
"9431","Mozambique",2020-03-25,5,0,0,151
"9432","Mozambique",2020-03-26,7,0,0,151
"9433","Mozambique",2020-03-27,7,0,0,151
"9434","Mozambique",2020-03-28,8,0,0,151
"9435","Mozambique",2020-03-29,8,0,0,151
"9436","Mozambique",2020-03-30,8,0,0,151
"9437","Mozambique",2020-03-31,8,0,0,151
"9438","Mozambique",2020-04-01,10,0,0,151
"9439","Mozambique",2020-04-02,10,0,0,151
"9440","Mozambique",2020-04-03,10,0,0,151
"9441","Mozambique",2020-04-04,10,0,1,151
"9442","Mozambique",2020-04-05,10,0,1,151
"9443","Mozambique",2020-04-06,10,0,1,151
"9444","Mozambique",2020-04-07,10,0,1,151
"9445","Mozambique",2020-04-08,17,0,1,151
"9446","Mozambique",2020-04-09,17,0,1,151
"9447","Mozambique",2020-04-10,20,0,2,151
"9448","Mozambique",2020-04-11,20,0,2,151
"9449","Mozambique",2020-04-12,21,0,2,151
"9450","Mozambique",2020-04-13,21,0,2,151
"9451","Mozambique",2020-04-14,28,0,2,151
"9452","Mozambique",2020-04-15,29,0,2,151
"9453","Mozambique",2020-04-16,31,0,2,151
"9454","Mozambique",2020-04-17,34,0,2,151
"9455","Mozambique",2020-04-18,35,0,4,151
"9456","Mozambique",2020-04-19,39,0,8,151
"9457","Mozambique",2020-04-20,39,0,8,151
"9458","Mozambique",2020-04-21,39,0,8,151
"9459","Mozambique",2020-04-22,41,0,8,151
"9460","Mozambique",2020-04-23,46,0,9,151
"9461","Mozambique",2020-04-24,65,0,12,151
"9462","Mozambique",2020-04-25,70,0,12,151
"9463","Mozambique",2020-04-26,76,0,12,151
"9464","Mozambique",2020-04-27,76,0,12,151
"9465","Mozambique",2020-04-28,76,0,12,151
"9466","Mozambique",2020-04-29,76,0,12,151
"9467","Mozambique",2020-04-30,76,0,12,151
"9468","Mozambique",2020-05-01,79,0,12,151
"9469","Chad",2020-03-19,1,0,0,152
"9470","Chad",2020-03-20,1,0,0,152
"9471","Chad",2020-03-21,1,0,0,152
"9472","Chad",2020-03-22,1,0,0,152
"9473","Chad",2020-03-23,1,0,0,152
"9474","Chad",2020-03-24,3,0,0,152
"9475","Chad",2020-03-25,3,0,0,152
"9476","Chad",2020-03-26,3,0,0,152
"9477","Chad",2020-03-27,3,0,0,152
"9478","Chad",2020-03-28,3,0,0,152
"9479","Chad",2020-03-29,3,0,0,152
"9480","Chad",2020-03-30,5,0,0,152
"9481","Chad",2020-03-31,7,0,0,152
"9482","Chad",2020-04-01,7,0,0,152
"9483","Chad",2020-04-02,8,0,0,152
"9484","Chad",2020-04-03,8,0,0,152
"9485","Chad",2020-04-04,9,0,0,152
"9486","Chad",2020-04-05,9,0,0,152
"9487","Chad",2020-04-06,9,0,0,152
"9488","Chad",2020-04-07,10,0,2,152
"9489","Chad",2020-04-08,10,0,2,152
"9490","Chad",2020-04-09,11,0,2,152
"9491","Chad",2020-04-10,11,0,2,152
"9492","Chad",2020-04-11,11,0,2,152
"9493","Chad",2020-04-12,18,0,2,152
"9494","Chad",2020-04-13,23,0,2,152
"9495","Chad",2020-04-14,23,0,2,152
"9496","Chad",2020-04-15,23,0,2,152
"9497","Chad",2020-04-16,27,0,5,152
"9498","Chad",2020-04-17,27,0,5,152
"9499","Chad",2020-04-18,33,0,8,152
"9500","Chad",2020-04-19,33,0,8,152
"9501","Chad",2020-04-20,33,0,8,152
"9502","Chad",2020-04-21,33,0,8,152
"9503","Chad",2020-04-22,33,0,8,152
"9504","Chad",2020-04-23,33,0,8,152
"9505","Chad",2020-04-24,40,0,8,152
"9506","Chad",2020-04-25,46,0,15,152
"9507","Chad",2020-04-26,46,0,15,152
"9508","Chad",2020-04-27,46,0,15,152
"9509","Chad",2020-04-28,52,2,19,152
"9510","Chad",2020-04-29,52,2,19,152
"9511","Chad",2020-04-30,73,5,33,152
"9512","Chad",2020-05-01,73,5,33,152
"9513","Central African Republic",2020-03-15,1,0,0,153
"9514","Central African Republic",2020-03-16,1,0,0,153
"9515","Central African Republic",2020-03-17,1,0,0,153
"9516","Central African Republic",2020-03-18,1,0,0,153
"9517","Central African Republic",2020-03-19,1,0,0,153
"9518","Central African Republic",2020-03-20,3,0,0,153
"9519","Central African Republic",2020-03-21,3,0,0,153
"9520","Central African Republic",2020-03-22,3,0,0,153
"9521","Central African Republic",2020-03-23,3,0,0,153
"9522","Central African Republic",2020-03-24,3,0,0,153
"9523","Central African Republic",2020-03-25,3,0,0,153
"9524","Central African Republic",2020-03-26,3,0,0,153
"9525","Central African Republic",2020-03-27,3,0,0,153
"9526","Central African Republic",2020-03-28,3,0,0,153
"9527","Central African Republic",2020-03-29,3,0,0,153
"9528","Central African Republic",2020-03-30,3,0,0,153
"9529","Central African Republic",2020-03-31,3,0,0,153
"9530","Central African Republic",2020-04-01,3,0,0,153
"9531","Central African Republic",2020-04-02,3,0,0,153
"9532","Central African Republic",2020-04-03,8,0,0,153
"9533","Central African Republic",2020-04-04,8,0,0,153
"9534","Central African Republic",2020-04-05,8,0,0,153
"9535","Central African Republic",2020-04-06,8,0,0,153
"9536","Central African Republic",2020-04-07,8,0,0,153
"9537","Central African Republic",2020-04-08,8,0,0,153
"9538","Central African Republic",2020-04-09,8,0,0,153
"9539","Central African Republic",2020-04-10,8,0,0,153
"9540","Central African Republic",2020-04-11,8,0,0,153
"9541","Central African Republic",2020-04-12,8,0,0,153
"9542","Central African Republic",2020-04-13,11,0,3,153
"9543","Central African Republic",2020-04-14,11,0,4,153
"9544","Central African Republic",2020-04-15,12,0,4,153
"9545","Central African Republic",2020-04-16,12,0,4,153
"9546","Central African Republic",2020-04-17,12,0,4,153
"9547","Central African Republic",2020-04-18,12,0,4,153
"9548","Central African Republic",2020-04-19,12,0,4,153
"9549","Central African Republic",2020-04-20,12,0,4,153
"9550","Central African Republic",2020-04-21,14,0,10,153
"9551","Central African Republic",2020-04-22,14,0,10,153
"9552","Central African Republic",2020-04-23,16,0,10,153
"9553","Central African Republic",2020-04-24,16,0,10,153
"9554","Central African Republic",2020-04-25,16,0,10,153
"9555","Central African Republic",2020-04-26,19,0,10,153
"9556","Central African Republic",2020-04-27,19,0,10,153
"9557","Central African Republic",2020-04-28,50,0,10,153
"9558","Central African Republic",2020-04-29,50,0,10,153
"9559","Central African Republic",2020-04-30,50,0,10,153
"9560","Central African Republic",2020-05-01,72,0,10,153
"9561","Libya",2020-03-24,1,0,0,154
"9562","Libya",2020-03-25,1,0,0,154
"9563","Libya",2020-03-26,1,0,0,154
"9564","Libya",2020-03-27,1,0,0,154
"9565","Libya",2020-03-28,3,0,0,154
"9566","Libya",2020-03-29,8,0,0,154
"9567","Libya",2020-03-30,8,0,0,154
"9568","Libya",2020-03-31,10,0,1,154
"9569","Libya",2020-04-01,10,0,0,154
"9570","Libya",2020-04-02,11,1,0,154
"9571","Libya",2020-04-03,11,1,0,154
"9572","Libya",2020-04-04,18,1,0,154
"9573","Libya",2020-04-05,18,1,0,154
"9574","Libya",2020-04-06,19,1,1,154
"9575","Libya",2020-04-07,20,1,1,154
"9576","Libya",2020-04-08,21,1,8,154
"9577","Libya",2020-04-09,24,1,8,154
"9578","Libya",2020-04-10,24,1,8,154
"9579","Libya",2020-04-11,24,1,8,154
"9580","Libya",2020-04-12,25,1,9,154
"9581","Libya",2020-04-13,26,1,9,154
"9582","Libya",2020-04-14,35,1,9,154
"9583","Libya",2020-04-15,48,1,9,154
"9584","Libya",2020-04-16,49,1,11,154
"9585","Libya",2020-04-17,49,1,11,154
"9586","Libya",2020-04-18,49,1,11,154
"9587","Libya",2020-04-19,51,1,11,154
"9588","Libya",2020-04-20,51,1,15,154
"9589","Libya",2020-04-21,51,1,15,154
"9590","Libya",2020-04-22,59,1,15,154
"9591","Libya",2020-04-23,60,2,15,154
"9592","Libya",2020-04-24,61,2,18,154
"9593","Libya",2020-04-25,61,2,18,154
"9594","Libya",2020-04-26,61,2,18,154
"9595","Libya",2020-04-27,61,2,18,154
"9596","Libya",2020-04-28,61,2,18,154
"9597","Libya",2020-04-29,61,2,18,154
"9598","Libya",2020-04-30,61,3,18,154
"9599","Libya",2020-05-01,63,3,18,154
"9600","Nepal",2020-01-25,1,0,0,155
"9601","Nepal",2020-01-26,1,0,0,155
"9602","Nepal",2020-01-27,1,0,0,155
"9603","Nepal",2020-01-28,1,0,0,155
"9604","Nepal",2020-01-29,1,0,0,155
"9605","Nepal",2020-01-30,1,0,0,155
"9606","Nepal",2020-01-31,1,0,0,155
"9607","Nepal",2020-02-01,1,0,0,155
"9608","Nepal",2020-02-02,1,0,0,155
"9609","Nepal",2020-02-03,1,0,0,155
"9610","Nepal",2020-02-04,1,0,0,155
"9611","Nepal",2020-02-05,1,0,0,155
"9612","Nepal",2020-02-06,1,0,0,155
"9613","Nepal",2020-02-07,1,0,0,155
"9614","Nepal",2020-02-08,1,0,0,155
"9615","Nepal",2020-02-09,1,0,0,155
"9616","Nepal",2020-02-10,1,0,0,155
"9617","Nepal",2020-02-11,1,0,0,155
"9618","Nepal",2020-02-12,1,0,1,155
"9619","Nepal",2020-02-13,1,0,1,155
"9620","Nepal",2020-02-14,1,0,1,155
"9621","Nepal",2020-02-15,1,0,1,155
"9622","Nepal",2020-02-16,1,0,1,155
"9623","Nepal",2020-02-17,1,0,1,155
"9624","Nepal",2020-02-18,1,0,1,155
"9625","Nepal",2020-02-19,1,0,1,155
"9626","Nepal",2020-02-20,1,0,1,155
"9627","Nepal",2020-02-21,1,0,1,155
"9628","Nepal",2020-02-22,1,0,1,155
"9629","Nepal",2020-02-23,1,0,1,155
"9630","Nepal",2020-02-24,1,0,1,155
"9631","Nepal",2020-02-25,1,0,1,155
"9632","Nepal",2020-02-26,1,0,1,155
"9633","Nepal",2020-02-27,1,0,1,155
"9634","Nepal",2020-02-28,1,0,1,155
"9635","Nepal",2020-02-29,1,0,1,155
"9636","Nepal",2020-03-01,1,0,1,155
"9637","Nepal",2020-03-02,1,0,1,155
"9638","Nepal",2020-03-03,1,0,1,155
"9639","Nepal",2020-03-04,1,0,1,155
"9640","Nepal",2020-03-05,1,0,1,155
"9641","Nepal",2020-03-06,1,0,1,155
"9642","Nepal",2020-03-07,1,0,1,155
"9643","Nepal",2020-03-08,1,0,1,155
"9644","Nepal",2020-03-09,1,0,1,155
"9645","Nepal",2020-03-10,1,0,1,155
"9646","Nepal",2020-03-11,1,0,1,155
"9647","Nepal",2020-03-12,1,0,1,155
"9648","Nepal",2020-03-13,1,0,1,155
"9649","Nepal",2020-03-14,1,0,1,155
"9650","Nepal",2020-03-15,1,0,1,155
"9651","Nepal",2020-03-16,1,0,1,155
"9652","Nepal",2020-03-17,1,0,1,155
"9653","Nepal",2020-03-18,1,0,1,155
"9654","Nepal",2020-03-19,1,0,1,155
"9655","Nepal",2020-03-20,1,0,1,155
"9656","Nepal",2020-03-21,1,0,1,155
"9657","Nepal",2020-03-22,1,0,1,155
"9658","Nepal",2020-03-23,2,0,1,155
"9659","Nepal",2020-03-24,2,0,1,155
"9660","Nepal",2020-03-25,3,0,1,155
"9661","Nepal",2020-03-26,3,0,1,155
"9662","Nepal",2020-03-27,4,0,1,155
"9663","Nepal",2020-03-28,5,0,1,155
"9664","Nepal",2020-03-29,5,0,1,155
"9665","Nepal",2020-03-30,5,0,1,155
"9666","Nepal",2020-03-31,5,0,1,155
"9667","Nepal",2020-04-01,5,0,1,155
"9668","Nepal",2020-04-02,6,0,1,155
"9669","Nepal",2020-04-03,6,0,1,155
"9670","Nepal",2020-04-04,9,0,1,155
"9671","Nepal",2020-04-05,9,0,1,155
"9672","Nepal",2020-04-06,9,0,1,155
"9673","Nepal",2020-04-07,9,0,1,155
"9674","Nepal",2020-04-08,9,0,1,155
"9675","Nepal",2020-04-09,9,0,1,155
"9676","Nepal",2020-04-10,9,0,1,155
"9677","Nepal",2020-04-11,9,0,1,155
"9678","Nepal",2020-04-12,12,0,1,155
"9679","Nepal",2020-04-13,14,0,1,155
"9680","Nepal",2020-04-14,16,0,1,155
"9681","Nepal",2020-04-15,16,0,1,155
"9682","Nepal",2020-04-16,16,0,2,155
"9683","Nepal",2020-04-17,30,0,2,155
"9684","Nepal",2020-04-18,31,0,2,155
"9685","Nepal",2020-04-19,31,0,4,155
"9686","Nepal",2020-04-20,31,0,4,155
"9687","Nepal",2020-04-21,43,0,4,155
"9688","Nepal",2020-04-22,45,0,7,155
"9689","Nepal",2020-04-23,48,0,10,155
"9690","Nepal",2020-04-24,49,0,11,155
"9691","Nepal",2020-04-25,49,0,12,155
"9692","Nepal",2020-04-26,52,0,16,155
"9693","Nepal",2020-04-27,52,0,16,155
"9694","Nepal",2020-04-28,54,0,16,155
"9695","Nepal",2020-04-29,57,0,16,155
"9696","Nepal",2020-04-30,57,0,16,155
"9697","Nepal",2020-05-01,59,0,16,155
"9698","Guadeloupe",2020-03-13,1,0,0,156
"9699","Guadeloupe",2020-03-14,1,0,0,156
"9700","Guadeloupe",2020-03-15,3,0,0,156
"9701","Guadeloupe",2020-03-16,6,0,0,156
"9702","Guadeloupe",2020-03-17,18,0,0,156
"9703","Guadeloupe",2020-03-18,27,0,0,156
"9704","Guadeloupe",2020-03-19,33,0,0,156
"9705","Guadeloupe",2020-03-20,45,0,0,156
"9706","Guadeloupe",2020-03-21,53,0,0,156
"9707","Macau",2020-01-22,1,0,0,157
"9708","Macau",2020-01-23,2,0,0,157
"9709","Macau",2020-01-24,2,0,0,157
"9710","Macau",2020-01-25,2,0,0,157
"9711","Macau",2020-01-26,5,0,0,157
"9712","Macau",2020-01-27,6,0,0,157
"9713","Macau",2020-01-28,7,0,0,157
"9714","Macau",2020-01-29,7,0,0,157
"9715","Macau",2020-01-30,7,0,0,157
"9716","Macau",2020-01-31,7,0,0,157
"9717","Macau",2020-02-01,7,0,0,157
"9718","Macau",2020-02-02,8,0,0,157
"9719","Macau",2020-02-03,8,0,0,157
"9720","Macau",2020-02-04,10,0,0,157
"9721","Macau",2020-02-05,10,0,0,157
"9722","Macau",2020-02-06,10,0,1,157
"9723","Macau",2020-02-07,10,0,1,157
"9724","Macau",2020-02-08,10,0,1,157
"9725","Macau",2020-02-09,10,0,1,157
"9726","Macau",2020-02-10,10,0,1,157
"9727","Macau",2020-02-11,10,0,1,157
"9728","Macau",2020-02-12,10,0,2,157
"9729","Macau",2020-02-13,10,0,3,157
"9730","Macau",2020-02-14,10,0,3,157
"9731","Macau",2020-02-15,10,0,3,157
"9732","Macau",2020-02-16,10,0,5,157
"9733","Macau",2020-02-17,10,0,5,157
"9734","Macau",2020-02-18,10,0,5,157
"9735","Macau",2020-02-19,10,0,5,157
"9736","Macau",2020-02-20,10,0,6,157
"9737","Macau",2020-02-21,10,0,6,157
"9738","Macau",2020-02-22,10,0,6,157
"9739","Macau",2020-02-23,10,0,6,157
"9740","Macau",2020-02-24,10,0,6,157
"9741","Macau",2020-02-25,10,0,7,157
"9742","Macau",2020-02-26,10,0,7,157
"9743","Macau",2020-02-27,10,0,8,157
"9744","Macau",2020-02-28,10,0,8,157
"9745","Macau",2020-02-29,10,0,8,157
"9746","Macau",2020-03-01,10,0,8,157
"9747","Macau",2020-03-02,10,0,8,157
"9748","Macau",2020-03-03,10,0,9,157
"9749","Macau",2020-03-04,10,0,9,157
"9750","Macau",2020-03-05,10,0,9,157
"9751","Macau",2020-03-06,10,0,10,157
"9752","Macau",2020-03-07,10,0,10,157
"9753","Macau",2020-03-08,10,0,10,157
"9754","Macau",2020-03-09,10,0,10,157
"9755","Macau",2020-03-10,10,0,10,157
"9756","Macau",2020-03-11,10,0,10,157
"9757","Macau",2020-03-12,10,0,10,157
"9758","Macau",2020-03-13,10,0,10,157
"9759","Macau",2020-03-14,10,0,10,157
"9760","Macau",2020-03-15,10,0,10,157
"9761","Macau",2020-03-16,11,0,10,157
"9762","Macau",2020-03-17,12,0,10,157
"9763","Macau",2020-03-18,15,0,10,157
"9764","Macau",2020-03-19,17,0,10,157
"9765","Macau",2020-03-20,17,0,10,157
"9766","Macau",2020-03-21,18,0,10,157
"9767","Macau",2020-03-22,20,0,10,157
"9768","Macau",2020-03-23,24,0,10,157
"9769","Macau",2020-03-24,25,0,10,157
"9770","Macau",2020-03-25,30,0,10,157
"9771","Macau",2020-03-26,31,0,10,157
"9772","Macau",2020-03-27,33,0,10,157
"9773","Macau",2020-03-28,37,0,10,157
"9774","Macau",2020-03-29,37,0,10,157
"9775","Macau",2020-03-30,38,0,10,157
"9776","Macau",2020-03-31,41,0,10,157
"9777","Macau",2020-04-01,41,0,10,157
"9778","Macau",2020-04-02,41,0,10,157
"9779","Macau",2020-04-03,43,0,10,157
"9780","Macau",2020-04-04,43,0,10,157
"9781","Macau",2020-04-05,44,0,10,157
"9782","Macau",2020-04-06,44,0,10,157
"9783","Macau",2020-04-07,44,0,10,157
"9784","Macau",2020-04-08,45,0,10,157
"9785","Macau",2020-04-09,45,0,10,157
"9786","Macau",2020-04-10,45,0,10,157
"9787","Macau",2020-04-11,45,0,10,157
"9788","Macau",2020-04-12,45,0,13,157
"9789","Macau",2020-04-13,45,0,13,157
"9790","Macau",2020-04-14,45,0,13,157
"9791","Macau",2020-04-15,45,0,16,157
"9792","Macau",2020-04-16,45,0,16,157
"9793","Macau",2020-04-17,45,0,16,157
